Age,Gender,Income,Travel_Frequency,Preferred_Activities,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Favorite_Season,Pets,Environmental_Concerns,Preference
32,female,84759,1,sunbathing,530,rural,90,222,winter,1,0,0
52,female,88105,3,sunbathing,1363,suburban,254,213,spring,0,1,0
25,female,30174,5,hiking,2940,rural,78,255,spring,1,1,1
64,female,81747,5,hiking,4880,rural,9,200,spring,1,0,1
18,non-binary,110800,3,swimming,4365,urban,1,49,fall,0,0,0
55,non-binary,48035,8,sunbathing,1528,urban,186,226,fall,1,0,0
39,male,22337,5,swimming,500,rural,283,135,spring,0,1,0
34,female,76299,9,hiking,4248,urban,218,30,summer,0,0,0
33,male,23316,5,sunbathing,4802,urban,215,238,spring,0,1,0
62,male,93630,8,skiing,3532,urban,44,141,spring,0,0,1
18,non-binary,108805,6,hiking,1499,suburban,66,228,fall,0,1,1
20,female,99241,1,swimming,4287,urban,100,273,winter,0,1,0
23,non-binary,94658,6,sunbathing,3682,urban,288,238,spring,0,0,0
69,female,63943,3,swimming,2268,rural,162,170,fall,0,0,0
20,female,20460,3,skiing,3068,urban,261,71,summer,0,1,0
64,male,49627,4,hiking,4514,suburban,271,230,spring,0,0,0
47,male,113901,8,sunbathing,1794,rural,57,79,summer,1,1,0
64,non-binary,66455,2,hiking,4325,rural,51,223,fall,0,1,1
28,non-binary,112515,0,sunbathing,3140,suburban,206,229,fall,0,0,0
44,female,31138,9,swimming,4136,suburban,242,71,fall,1,0,0
39,male,58002,0,hiking,940,urban,149,168,winter,1,0,1
23,male,91293,1,hiking,3764,suburban,72,99,summer,1,0,1
55,female,51226,9,sunbathing,3413,suburban,233,92,summer,1,1,0
58,non-binary,43234,0,sunbathing,2095,rural,61,19,winter,0,1,0
63,female,55586,7,sunbathing,3144,urban,262,126,fall,0,0,0
48,male,33631,6,sunbathing,3296,urban,2,70,summer,1,0,0
60,non-binary,64207,6,sunbathing,4235,suburban,52,9,winter,0,1,0
23,female,98202,5,skiing,4731,rural,14,79,summer,0,0,1
67,male,66845,6,sunbathing,4516,suburban,15,251,fall,1,0,0
37,non-binary,96980,5,hiking,4364,suburban,125,179,summer,0,0,1
64,female,48039,5,swimming,868,urban,8,182,summer,1,0,0
58,non-binary,87758,7,swimming,3712,rural,255,192,spring,0,0,0
28,female,64604,0,hiking,4856,suburban,192,224,fall,1,0,1
19,male,87187,7,skiing,1392,suburban,94,70,winter,0,1,0
48,female,116584,5,hiking,2351,urban,224,124,fall,1,0,0
55,female,62949,7,hiking,2352,rural,288,92,fall,1,1,0
43,male,67971,6,hiking,2053,urban,173,76,winter,1,0,0
44,non-binary,37801,6,skiing,4163,rural,89,66,fall,0,0,0
63,non-binary,79571,7,hiking,3061,rural,256,19,fall,0,1,0
63,male,84165,8,skiing,1363,suburban,65,270,spring,1,1,1
48,male,115146,4,swimming,1212,urban,292,34,summer,1,1,0
41,non-binary,60121,8,skiing,3872,urban,256,27,fall,0,0,0
30,male,101282,2,sunbathing,3163,suburban,56,210,fall,1,0,0
42,non-binary,20068,4,skiing,675,urban,188,165,winter,1,1,0
54,male,29203,7,hiking,3340,urban,86,66,fall,0,1,0
58,male,111023,2,sunbathing,4309,urban,18,102,winter,0,0,0
42,male,20467,8,hiking,898,urban,47,134,spring,0,0,1
46,male,74491,5,hiking,4119,suburban,279,287,fall,1,1,1
48,male,104349,7,swimming,4888,rural,199,59,summer,1,1,0
60,male,77120,9,skiing,3170,urban,274,104,fall,0,1,0
56,non-binary,94794,2,hiking,2750,rural,190,140,fall,1,0,0
19,male,59725,6,hiking,3934,rural,109,6,summer,0,0,0
29,female,41678,6,swimming,4699,suburban,92,291,summer,0,0,0
22,non-binary,25742,3,skiing,3082,rural,296,157,winter,1,0,0
44,female,108296,7,skiing,4226,urban,51,271,summer,1,1,1
51,male,82496,9,swimming,1397,urban,213,295,summer,0,1,0
31,non-binary,111588,3,swimming,2741,suburban,233,82,fall,0,0,0
24,female,107866,1,sunbathing,4443,rural,116,188,spring,1,0,0
54,male,66167,3,skiing,3538,rural,287,213,fall,1,0,0
53,non-binary,99259,5,skiing,1876,rural,139,92,spring,0,0,0
27,male,52175,1,swimming,553,urban,181,70,fall,0,1,0
46,female,60895,6,sunbathing,2293,urban,263,157,summer,0,1,0
33,non-binary,35584,7,sunbathing,2281,urban,280,240,summer,0,1,0
55,non-binary,117904,9,hiking,3657,rural,103,139,summer,1,0,1
38,non-binary,72665,0,skiing,3917,suburban,110,281,spring,0,1,1
55,non-binary,70065,3,hiking,2515,urban,56,161,summer,1,1,1
58,non-binary,76996,1,swimming,3608,rural,197,163,fall,0,0,0
50,female,61244,1,sunbathing,900,rural,225,4,summer,1,0,0
46,non-binary,65235,3,hiking,697,urban,164,294,spring,0,1,1
65,non-binary,23388,3,sunbathing,3927,rural,269,83,summer,1,1,0
34,male,80748,9,sunbathing,1535,suburban,156,21,fall,1,0,0
30,non-binary,65748,1,swimming,3926,urban,58,27,fall,1,1,0
23,female,41104,6,hiking,677,suburban,190,223,summer,0,0,1
19,female,28143,4,sunbathing,549,suburban,177,167,winter,0,1,0
25,female,38508,6,sunbathing,1752,rural,212,74,fall,1,1,0
49,male,57698,2,swimming,4854,suburban,122,96,summer,1,0,0
53,non-binary,76677,4,skiing,4913,rural,135,17,winter,0,1,0
26,female,51658,1,sunbathing,1968,rural,219,201,winter,0,0,0
40,non-binary,112089,9,hiking,1842,suburban,271,165,winter,0,0,0
24,female,57990,8,hiking,3398,rural,193,81,summer,0,1,0
48,female,64811,3,skiing,2158,urban,35,56,fall,0,0,1
38,female,20336,3,skiing,1343,urban,259,106,summer,1,0,0
18,male,20465,6,skiing,4326,suburban,138,43,spring,1,0,0
63,non-binary,53803,8,skiing,3896,rural,91,130,spring,1,1,1
19,non-binary,79948,2,sunbathing,2370,urban,173,242,summer,0,1,0
57,non-binary,37100,8,hiking,667,urban,35,36,summer,0,1,1
28,non-binary,89515,7,hiking,2665,urban,43,296,summer,0,0,1
54,female,110936,4,hiking,2906,suburban,155,149,winter,1,0,0
35,non-binary,77469,5,hiking,2952,rural,54,147,summer,0,0,1
61,male,37027,8,skiing,1575,rural,284,275,winter,1,1,0
41,male,24051,0,hiking,3008,suburban,226,72,fall,0,0,0
69,male,57048,9,sunbathing,3515,rural,104,0,winter,1,1,0
36,non-binary,113961,8,hiking,582,suburban,250,211,winter,1,1,0
22,male,44108,3,hiking,3925,suburban,83,114,winter,0,0,1
46,female,35090,7,swimming,4515,urban,210,7,winter,1,0,0
56,male,55686,8,sunbathing,1981,suburban,148,79,summer,1,1,0
19,non-binary,89019,3,swimming,3472,suburban,236,104,fall,0,1,0
34,female,93739,9,swimming,4632,rural,146,78,fall,0,1,0
62,male,99253,2,swimming,2262,suburban,157,233,spring,1,1,0
28,non-binary,71116,4,hiking,1818,urban,79,168,summer,1,1,1
54,non-binary,26670,2,swimming,654,suburban,241,114,summer,0,1,0
30,non-binary,114143,4,hiking,4043,urban,261,214,winter,1,1,0
46,female,92038,6,sunbathing,1337,rural,13,176,summer,1,0,0
49,non-binary,20065,6,hiking,4293,rural,39,191,spring,0,0,1
62,male,99574,1,hiking,3575,rural,244,59,winter,0,0,0
57,male,108695,7,hiking,3728,suburban,282,131,summer,1,0,0
60,male,92017,8,swimming,2013,suburban,114,3,summer,1,1,0
25,non-binary,114506,9,sunbathing,1175,rural,72,176,summer,1,0,0
27,non-binary,87420,7,sunbathing,2804,rural,96,246,fall,0,0,0
42,male,111642,9,hiking,2224,rural,65,55,fall,0,1,0
28,female,94660,0,hiking,1372,rural,141,279,winter,1,1,1
45,female,64432,8,hiking,4943,suburban,21,13,fall,1,1,0
50,female,74681,5,skiing,3540,suburban,128,107,spring,0,0,0
56,female,47818,8,skiing,1723,suburban,273,114,winter,0,1,0
43,non-binary,103208,4,sunbathing,3992,urban,82,99,winter,1,1,0
25,female,112436,3,hiking,2913,suburban,142,263,winter,0,1,1
55,male,36231,4,swimming,2295,urban,28,191,spring,1,1,0
43,non-binary,35603,3,sunbathing,2550,rural,3,214,winter,0,1,0
49,non-binary,55136,9,sunbathing,2193,suburban,182,141,spring,0,0,0
63,male,80350,6,sunbathing,4987,urban,202,149,summer,1,1,0
45,male,44648,1,sunbathing,4756,rural,106,281,winter,1,1,0
69,female,76813,1,sunbathing,1918,urban,36,235,winter,0,1,0
24,non-binary,61165,7,skiing,2462,rural,157,296,spring,1,1,1
52,female,79939,5,swimming,4885,urban,248,194,spring,0,0,0
19,female,97242,7,hiking,3131,suburban,125,62,spring,0,0,0
39,non-binary,79742,5,sunbathing,3319,suburban,91,213,fall,1,1,0
67,male,32717,1,sunbathing,2886,urban,285,211,spring,1,0,0
39,non-binary,103741,0,skiing,1388,rural,169,155,winter,1,0,0
20,male,107249,5,swimming,1789,rural,182,232,summer,0,0,0
63,male,61232,8,skiing,773,urban,292,163,fall,1,0,0
67,female,102280,1,sunbathing,1339,suburban,87,32,fall,0,0,0
62,female,44016,6,sunbathing,3258,urban,13,238,spring,1,1,0
25,female,76100,6,sunbathing,3473,suburban,170,162,summer,0,1,0
21,non-binary,52250,2,sunbathing,2691,suburban,202,81,summer,0,1,0
32,non-binary,102523,0,skiing,2301,suburban,185,270,winter,1,1,1
61,male,72621,6,swimming,543,rural,52,91,summer,0,1,0
63,male,24643,3,swimming,3330,urban,180,202,winter,1,1,0
69,non-binary,61122,0,skiing,4668,suburban,264,143,spring,1,1,0
56,non-binary,50265,2,skiing,732,urban,228,175,fall,1,1,0
29,male,27089,1,hiking,508,rural,137,98,summer,0,1,0
46,male,103589,0,swimming,1314,rural,142,287,winter,1,1,0
26,non-binary,112093,1,sunbathing,4937,urban,282,143,fall,0,0,0
59,female,63557,7,sunbathing,4996,urban,225,247,summer,0,1,0
57,non-binary,67730,2,skiing,4910,rural,234,62,fall,1,0,0
37,female,24820,1,swimming,1556,rural,252,208,summer,0,0,0
51,female,89339,3,sunbathing,3716,suburban,119,221,fall,1,1,0
43,non-binary,56876,0,swimming,886,suburban,24,146,fall,0,1,0
65,male,23310,5,sunbathing,3856,rural,115,52,fall,0,1,0
38,female,90510,7,swimming,3814,suburban,33,2,spring,1,0,0
40,non-binary,108041,1,sunbathing,3438,urban,208,11,fall,1,1,0
35,female,23606,5,sunbathing,3365,urban,122,177,fall,0,0,0
69,female,59456,9,skiing,2726,suburban,103,263,winter,0,1,1
41,male,25941,3,sunbathing,2754,suburban,294,262,fall,0,1,0
59,female,53364,7,swimming,732,rural,137,207,fall,0,0,0
46,non-binary,60259,1,swimming,4727,rural,181,117,winter,1,1,0
55,female,62044,0,hiking,945,urban,156,101,spring,0,0,0
55,non-binary,104450,0,swimming,690,urban,126,184,summer,1,0,0
69,female,116361,2,sunbathing,860,suburban,143,241,summer,1,1,0
30,male,93523,9,hiking,1355,suburban,90,294,summer,0,0,1
49,male,113867,6,hiking,3624,urban,138,191,winter,1,0,1
36,female,28650,4,skiing,827,urban,90,11,fall,0,0,0
34,male,116176,5,hiking,1829,urban,263,250,winter,1,0,0
19,female,51908,2,hiking,4937,suburban,48,88,spring,0,0,1
35,female,93768,3,swimming,3094,urban,2,177,fall,1,1,0
56,male,27317,5,hiking,4934,urban,282,134,spring,0,1,0
44,male,55369,3,sunbathing,3859,urban,121,154,fall,0,1,0
31,female,41561,7,swimming,4354,urban,231,69,summer,1,1,0
32,non-binary,78163,8,hiking,3066,urban,158,236,winter,0,0,1
25,non-binary,31312,3,hiking,2834,rural,135,187,summer,0,0,1
26,male,101804,1,swimming,4040,urban,271,72,winter,0,1,0
38,male,44765,2,sunbathing,3837,urban,12,114,winter,1,0,0
60,non-binary,25667,9,skiing,2649,rural,144,174,fall,0,0,1
52,non-binary,88531,6,skiing,3035,urban,152,158,winter,1,0,1
69,female,55624,2,swimming,3641,urban,227,94,winter,1,0,0
31,male,90820,8,sunbathing,2910,rural,230,259,winter,1,0,0
44,female,112025,6,hiking,4587,rural,110,167,summer,0,1,1
25,female,25609,4,swimming,3363,urban,226,219,summer,1,0,0
52,non-binary,49625,2,hiking,612,rural,84,73,winter,0,0,0
35,female,103830,5,swimming,844,urban,175,158,spring,0,1,0
31,male,41527,8,skiing,4612,rural,63,294,fall,1,1,1
69,male,28510,9,skiing,4768,suburban,79,7,fall,0,0,0
25,male,90115,2,sunbathing,1660,urban,32,103,winter,1,1,0
66,female,24662,9,hiking,757,suburban,151,260,fall,0,1,1
25,female,82595,0,hiking,4744,urban,294,91,summer,0,0,0
54,male,39260,3,hiking,4103,suburban,183,275,winter,1,0,1
61,non-binary,68158,2,hiking,1973,urban,98,215,winter,0,0,1
19,non-binary,59316,8,skiing,1818,suburban,198,133,winter,1,0,0
34,male,100477,6,hiking,4503,rural,222,143,winter,0,1,0
30,female,85540,3,swimming,4699,urban,20,278,spring,1,1,0
31,female,113507,3,swimming,4398,rural,296,16,summer,1,0,0
58,female,112804,0,hiking,552,suburban,142,151,winter,1,0,1
58,female,97552,8,swimming,4487,suburban,262,54,winter,1,1,0
26,male,28591,6,sunbathing,3622,suburban,212,170,winter,1,0,0
44,female,119162,0,swimming,3635,urban,251,39,fall,1,1,0
37,male,88235,0,sunbathing,2552,urban,11,277,summer,0,0,0
55,male,25312,6,swimming,3487,rural,89,79,summer,1,0,0
29,female,79847,0,hiking,3865,urban,286,8,fall,0,0,0
59,non-binary,113098,7,skiing,732,suburban,274,131,winter,1,1,0
39,female,69377,1,skiing,4424,suburban,176,254,summer,0,1,1
54,non-binary,72332,8,sunbathing,3618,suburban,49,169,spring,1,0,0
67,non-binary,80568,2,hiking,3083,suburban,274,168,winter,1,1,0
56,male,57037,6,hiking,2431,suburban,155,153,spring,1,1,0
48,non-binary,21775,0,skiing,3930,urban,91,276,spring,0,0,1
30,non-binary,100768,8,swimming,752,suburban,89,83,spring,0,1,0
18,male,98669,9,skiing,2016,urban,14,26,fall,1,0,1
55,female,20927,9,skiing,2662,rural,214,23,summer,1,1,0
57,non-binary,25564,3,hiking,2930,suburban,77,278,fall,1,0,1
26,female,102332,0,skiing,1505,rural,42,282,spring,0,1,1
56,male,105551,6,skiing,2265,rural,191,140,winter,0,1,0
27,non-binary,100247,5,swimming,4738,urban,235,32,summer,1,1,0
46,male,72818,4,sunbathing,4021,suburban,279,225,summer,1,1,0
57,male,88932,0,skiing,4887,urban,245,81,spring,1,0,0
47,male,115702,6,swimming,1543,suburban,291,139,fall,1,1,0
19,non-binary,52255,5,skiing,2039,rural,24,265,fall,0,1,1
35,male,99991,3,sunbathing,2223,suburban,177,181,winter,0,1,0
45,female,99796,1,sunbathing,2341,suburban,242,11,summer,0,1,0
64,male,39444,9,skiing,2484,rural,228,140,spring,0,0,0
49,non-binary,109158,4,swimming,1213,urban,52,93,summer,1,0,0
41,non-binary,97278,1,skiing,4151,rural,87,34,fall,1,0,0
55,non-binary,40173,2,sunbathing,1050,suburban,32,218,winter,1,1,0
31,female,75258,9,swimming,4505,urban,158,80,fall,0,0,0
42,non-binary,96273,3,hiking,4358,urban,152,294,spring,1,1,1
42,female,113159,7,hiking,4966,urban,218,54,summer,1,1,0
49,male,51830,6,skiing,1892,urban,229,243,spring,1,1,1
44,female,76683,7,sunbathing,2441,rural,29,66,winter,1,1,0
49,male,44985,2,swimming,3374,urban,41,91,summer,0,0,0
48,male,109926,7,hiking,4338,urban,126,178,fall,0,1,1
67,male,42804,9,swimming,1395,urban,184,145,fall,1,0,0
41,non-binary,74480,2,sunbathing,1409,suburban,294,23,winter,0,1,0
52,female,36510,8,swimming,2206,suburban,159,32,summer,1,1,0
47,non-binary,110427,6,sunbathing,4500,suburban,184,33,fall,0,1,0
50,non-binary,34698,7,sunbathing,4108,rural,219,171,fall,1,0,0
50,female,59415,3,skiing,2442,urban,32,216,fall,0,0,1
63,male,90606,3,hiking,2209,urban,34,241,spring,1,1,1
44,female,72590,1,sunbathing,1069,urban,296,262,winter,0,1,0
50,non-binary,81763,0,swimming,3865,rural,110,70,winter,1,1,0
50,female,102775,3,swimming,2317,suburban,122,20,fall,0,1,0
21,male,71038,8,skiing,1730,urban,200,119,spring,0,1,0
47,non-binary,66859,7,skiing,3527,urban,111,153,summer,0,0,1
61,female,106123,1,sunbathing,3089,rural,40,138,winter,1,0,0
32,male,25767,9,skiing,4969,suburban,97,100,summer,1,0,1
46,non-binary,33328,9,skiing,2513,rural,298,98,summer,0,1,0
45,non-binary,83997,9,sunbathing,1349,urban,148,273,fall,1,0,0
49,male,103198,5,hiking,3970,urban,57,108,winter,0,0,1
53,female,31248,4,swimming,4670,suburban,97,33,fall,0,0,0
47,male,100170,0,hiking,2871,rural,139,189,spring,1,1,1
59,non-binary,46105,0,skiing,3989,urban,147,38,fall,0,0,0
60,male,44626,6,sunbathing,3611,urban,202,257,spring,0,0,0
55,non-binary,82515,9,hiking,1405,urban,230,253,summer,0,0,1
59,male,78188,0,skiing,3601,urban,242,131,winter,0,1,0
29,female,119186,0,swimming,1985,urban,182,75,spring,0,0,0
20,male,90850,5,swimming,1852,suburban,56,65,spring,1,1,0
32,non-binary,96740,8,skiing,519,suburban,146,276,fall,1,0,1
65,female,103684,2,skiing,4930,urban,270,190,summer,0,1,0
27,non-binary,26007,8,swimming,4783,suburban,262,200,summer,1,1,0
39,female,55724,4,swimming,2060,suburban,31,250,winter,0,1,0
40,non-binary,86550,4,sunbathing,2617,rural,71,274,spring,0,1,0
28,non-binary,61740,3,hiking,906,urban,288,194,summer,1,1,0
33,non-binary,102075,2,swimming,4312,suburban,144,27,summer,1,0,0
66,female,48792,1,hiking,1598,rural,39,200,winter,0,1,1
63,non-binary,81742,9,swimming,4176,suburban,122,283,spring,1,0,0
33,male,91083,9,sunbathing,3335,rural,207,87,summer,1,1,0
31,non-binary,85982,5,sunbathing,865,suburban,51,25,spring,0,1,0
23,non-binary,41956,0,sunbathing,3536,urban,107,75,summer,0,1,0
59,female,34627,7,swimming,4393,urban,117,111,spring,0,1,0
34,non-binary,91212,8,skiing,871,suburban,4,197,fall,1,1,1
48,non-binary,99983,5,swimming,2621,suburban,292,167,fall,0,1,0
59,non-binary,98972,9,hiking,680,rural,56,165,summer,0,1,1
27,non-binary,70872,5,swimming,584,urban,67,81,spring,0,1,0
63,non-binary,28022,3,swimming,1578,urban,155,62,spring,0,0,0
37,male,22689,0,swimming,583,suburban,114,100,summer,1,1,0
66,male,34439,8,swimming,851,urban,222,194,spring,1,1,0
26,female,40510,0,hiking,2138,rural,14,260,winter,1,0,1
32,female,92529,9,skiing,1076,urban,125,149,winter,0,0,1
56,male,92174,6,hiking,1076,suburban,77,61,winter,1,0,0
19,female,105718,9,hiking,1330,suburban,22,235,fall,1,0,1
21,male,66159,4,sunbathing,873,suburban,182,75,summer,1,0,0
69,male,22072,8,hiking,1420,suburban,8,284,fall,1,1,1
41,female,105026,8,swimming,1814,rural,184,294,fall,0,0,0
35,female,108174,2,skiing,1108,urban,169,48,fall,1,0,0
28,non-binary,62709,3,sunbathing,1545,urban,282,257,spring,0,0,0
54,male,97601,5,sunbathing,1255,urban,240,263,fall,0,1,0
43,male,71372,9,hiking,4516,urban,225,219,winter,0,1,0
25,male,102454,7,sunbathing,2390,urban,111,66,spring,1,0,0
39,female,64905,8,hiking,4626,rural,86,132,spring,0,0,1
69,male,40041,2,swimming,1092,rural,188,197,fall,1,1,0
22,male,37167,8,sunbathing,1271,suburban,199,298,summer,1,1,0
19,female,66773,9,swimming,2424,suburban,118,13,summer,1,1,0
22,male,109438,9,sunbathing,3458,urban,127,140,fall,1,1,0
52,male,105571,7,skiing,1419,suburban,257,237,fall,0,0,0
49,non-binary,100366,2,hiking,1875,rural,12,294,fall,0,0,1
61,non-binary,20397,0,skiing,2732,rural,132,171,winter,0,1,1
36,non-binary,47758,3,hiking,2431,rural,65,139,fall,1,1,1
56,male,65433,7,hiking,2503,suburban,80,272,winter,0,1,1
68,non-binary,79689,8,hiking,4057,rural,195,165,spring,0,1,0
21,female,27149,4,sunbathing,741,suburban,117,250,winter,0,0,0
40,non-binary,33506,8,hiking,3708,rural,172,290,spring,1,1,1
63,female,58577,4,swimming,2034,urban,17,65,winter,0,0,0
36,female,93491,1,skiing,2867,suburban,289,45,winter,0,1,0
43,female,111318,4,swimming,2846,urban,195,187,winter,0,1,0
67,male,87283,5,skiing,2553,suburban,33,206,spring,1,1,1
43,female,30804,6,sunbathing,3997,rural,229,211,winter,1,1,0
24,male,81849,4,sunbathing,2363,suburban,126,132,winter,0,1,0
49,female,56882,0,sunbathing,977,rural,56,230,summer,0,0,0
64,male,40852,5,hiking,3595,urban,262,169,summer,0,0,0
50,female,93662,0,swimming,4211,rural,123,276,fall,1,1,0
61,female,61070,9,sunbathing,3329,rural,256,212,summer,1,1,0
43,male,37249,5,swimming,2900,suburban,182,115,spring,0,0,0
41,non-binary,109883,4,sunbathing,4789,urban,229,201,spring,1,0,0
68,female,22351,7,skiing,3783,rural,236,144,fall,1,0,0
40,female,62679,8,sunbathing,4561,suburban,87,42,fall,0,0,0
55,non-binary,59344,0,sunbathing,4110,suburban,158,21,winter,1,0,0
43,female,52205,3,swimming,3752,suburban,230,187,fall,1,0,0
62,male,42517,7,swimming,4782,urban,227,172,winter,0,0,0
48,male,101037,2,swimming,3563,rural,195,35,summer,1,0,0
23,female,60818,1,sunbathing,3268,suburban,236,102,fall,1,0,0
62,female,85692,7,hiking,1736,suburban,187,5,summer,0,1,0
48,male,99226,9,hiking,2538,urban,40,33,winter,1,0,0
64,non-binary,31168,5,skiing,1343,suburban,178,92,summer,1,1,0
65,female,97417,2,skiing,1412,suburban,168,15,winter,1,0,0
57,male,112744,5,sunbathing,899,rural,238,69,spring,0,0,0
62,non-binary,69626,6,hiking,643,rural,272,164,fall,1,0,0
62,female,105113,2,sunbathing,3333,suburban,185,263,winter,1,1,0
69,female,78842,2,hiking,1335,urban,118,64,summer,0,1,0
69,non-binary,93444,3,hiking,773,suburban,227,251,winter,1,1,1
29,female,99437,6,sunbathing,4875,rural,117,286,fall,1,0,0
68,female,64162,7,sunbathing,1234,rural,155,221,spring,0,1,0
34,male,40153,0,hiking,2353,rural,102,292,fall,0,1,1
43,non-binary,45492,3,skiing,4554,rural,299,151,winter,0,1,0
20,female,67917,4,sunbathing,4082,suburban,55,87,fall,0,1,0
32,male,72221,2,hiking,4624,rural,2,159,winter,1,0,1
66,female,87172,7,sunbathing,3780,rural,68,135,winter,1,0,0
55,male,70599,8,hiking,944,rural,29,271,spring,0,1,1
41,female,114919,2,hiking,4323,rural,82,3,summer,0,1,0
68,female,104549,3,sunbathing,3239,suburban,288,5,spring,0,1,0
47,female,27617,4,hiking,2768,suburban,236,169,spring,1,1,0
61,female,85534,7,sunbathing,1104,urban,129,185,summer,1,1,0
53,female,71845,1,swimming,4205,urban,229,18,summer,1,0,0
61,non-binary,73622,3,skiing,4581,suburban,241,112,winter,0,1,0
44,non-binary,29914,2,sunbathing,519,rural,24,263,spring,0,0,0
39,non-binary,40262,4,sunbathing,1243,rural,225,187,spring,1,0,0
19,male,41962,5,hiking,2923,rural,148,269,summer,0,0,1
24,non-binary,70756,2,swimming,3156,suburban,164,40,spring,0,1,0
33,female,86099,4,sunbathing,2688,urban,25,52,winter,0,1,0
41,female,96837,4,sunbathing,3275,rural,85,120,spring,1,1,0
47,non-binary,40038,1,skiing,3751,rural,164,38,fall,0,0,0
61,male,83441,6,hiking,4158,rural,239,66,fall,0,0,0
65,female,111721,4,hiking,1980,suburban,158,174,fall,1,1,1
63,male,36568,5,hiking,4565,suburban,191,32,fall,1,1,0
18,female,27971,2,skiing,2662,urban,90,67,winter,0,1,0
44,male,27134,4,skiing,2895,urban,125,18,summer,1,0,0
